call_id,batch_id,user_id,language,language_code,script,model,temperature,dream,status,timestamp,session_id,dream_number,prompt_id,marker_info,temporal_delay
405f4861-c982-41f3-bb63-3c87d8d84ad7,5b16ebca-c45c-464d-b995-40556576802f,53bee5fc-f640-43f8-ab5b-06355228bfac_29692,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o potovanju na čarobni otok, kjer so se mavrice razprostirale vse do obzorja, in kjer so bili vsi prebivalci prijazni ter nasmejani. Na otoku sem srečal modrega starešina, ki mi je razkril skrivnosti sreče in miru. Skupaj smo raziskovali gozdove, polne nenavadnih bitij in cvetlic, ki so oddajale svetlobo. Občutek svobode in radosti me je spremljal vse do trenutka, ko sem se zbudil.",success,2025-06-25T15:45:23.146226,20250625_154026,39,3bb36e31,none,0.0
00e54d61-ae36-48f3-a32f-0e08e4704684,5b16ebca-c45c-464d-b995-40556576802f,bb0d4a44-c467-49d3-aaa4-ab9df4640655_15540,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o potovanju v neznano deželo, kjer so bile pokrajine čarobne in ljudje prijazni. Hodil sem po ulicah, kjer so se mešali vonji eksotičnih začimb in svežega cvetja, ter raziskoval skrivnostne labirinte starodavnih mest. V tej sanjski deželi sem srečal ljudi, ki so mi pripovedovali zgodbe o njihovih legendah in običajih, in skupaj smo ustvarjali nepozabne spomine.",success,2025-06-25T15:45:30.242384,20250625_154026,40,9cff6659,marker_0_middle,0.0
64247576-90e5-48ab-ae0c-3252a21fb684,5b16ebca-c45c-464d-b995-40556576802f,3946039b-ca5b-46c1-9569-1d092a160038_76132,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o potovanju v čarobno deželo, kjer so cvetela drevesa v vseh mogočih barvah in kjer so se živali pogovarjale med seboj. Sprehodil sem se po mehki travi, ki je dišala po sveže pokošenem senu, in srečal modrega sovo, ki mi je ponudila nasvet za življenje. V daljavi sem videl veličasten grad, ki je lebdel nad tlemi, in odšel sem raziskovat njegove skrivnostne dvorane. Tam sem našel sobo, polno knjig, ki so same pripovedovale zgodbe. Vsaka stran se je premikala kot film, in izgubil sem se v njihovih čarobnih svetovih, dokler me ni jutranja svetloba nežno prebudila iz sanj.",success,2025-06-25T15:45:40.019388,20250625_154026,41,798db4b2,none,0.0
2d554085-f310-4a97-9653-16be70544d9a,5b16ebca-c45c-464d-b995-40556576802f,ca4e1583-0d56-4e43-91e6-71ffd182e8b0_89568,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o tem, kako sem se sprehajal po prelepi cvetoči dolini, kjer so ptice žvrgolele in je sonce nežno sijalo na zelene travnike. V sanjah sem naletel na staro leseno kočo ob robu gozda, kjer me je pričakala prijazna gospa, ki mi je ponudila skodelico toplega čaja. Skupaj sva sedela na verandi, opazovala sončni zahod in se pogovarjala o lepoti narave in življenju. Bilo je neverjetno sproščujoče in navdihujoče.",success,2025-06-25T15:45:48.079764,20250625_154026,42,8be89d17,none,0.0
9262dca9-65f8-4c21-bdbd-52b5f7e24ed5,5b16ebca-c45c-464d-b995-40556576802f,11195ed7-4d08-4530-9c46-b2bfed19bad9_87428,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o nepozabni pustolovščini. V sanjah sem se znašel na čarobnem otoku, kjer je vse sijalo v živahnih odtenkih barv. Sprehodil sem se po peščeni plaži, kjer so valovi nežno pljuskali ob obalo, in občudoval čudovite palme, ki so se zlagoma zibale v vetru. Nenadoma sem opazil skrivnostno pot, ki je vodila v osrčje otoka. Radovednost me je premagala, zato sem se odpravil po njej.

Pot me je pripeljala do čarobnega gozda, kjer so drevesa šepetala skrivnosti in ptice pele melodije, ki jih še nikoli nisem slišal. V središču gozda sem naletel na starodavni tempelj, prekrit s trto in cvetlicami. Ko sem stopil bližje, so se vrata templja počasi odprla in me povabila v notranjost.

V templju sem našel starodavne zapise in znake, ki so mi razkrili skrivnost otoka: legendo o izgubljenem zakladu, ki naj bi prinašal blaginjo in veselje tistemu, ki ga odkrije. Sanje so se končale, ko sem začel razvozlavati namige, a v meni je ostal občutek čarobnosti in želja, da bi se nekoč vrnil na ta skrivnostni otok.",success,2025-06-25T15:46:00.999560,20250625_154026,43,39d29882,none,0.0
e4d3a21d-5057-4827-86de-8a9289641a56,5b16ebca-c45c-464d-b995-40556576802f,726dba47-56b9-4d33-bcf2-45fbe5bb5609_67669,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o potovanju v neznano deželo, kjer so bila drevesa obarvana v nenavadne barve in živali so govorile človeški jezik. Srečeval sem prijazne prebivalce, ki so mi razkazovali svoje čudovito kraljestvo. Na koncu sem našel skriti zaklad, vendar me je tik pred odprtjem prebudila budilka.",success,2025-06-25T15:46:07.160853,20250625_154026,44,242db99d,marker_2_middle,0.0
e0d640ae-d869-4b07-a64a-65461ea4298c,5b16ebca-c45c-464d-b995-40556576802f,d1a4845e-5a10-42d4-b4dd-f14594e46549_70252,slovenian,sl,Latin,gpt-4o,0.8,"zelenem gozdu, kjer so se drevesa nežno pozibavala v vetru. Med njimi so skakljale srne in ptice so prepevale najlepše melodije. Na jasi sredi gozda sem zagledal staro klop, na kateri je sedela modra sova, ki mi je z modrostjo v očeh pripovedovala zgodbe o skritih zakladih narave. Ta sanjski kraj me je napolnil z mirom in radostjo, ki sem ju čutil še dolgo po tem, ko sem se zbudil.",success,2025-06-25T15:46:14.261695,20250625_154026,45,7a860dc8,none,0.0
164892ca-c8dc-4970-a5e9-85504313a19e,5b16ebca-c45c-464d-b995-40556576802f,18adc3d3-384f-49b1-9fbd-1f2e31a74e31_91792,slovenian,sl,Latin,gpt-4o,0.8,"tem, kako sem potoval po čarobnem gozdu, polnem nenavadnih bitij in svetlečih rastlin. Na koncu poti sem našel skrivnostno knjigo, ki je vsebovala odgovore na vsa moja vprašanja. Ko sem jo odprl, sem začutil val modrosti in miru, ki me je prebudil z nasmehom na obrazu.",success,2025-06-25T15:46:19.633570,20250625_154026,46,8455803b,marker_0_suffix,0.0
6c4ef709-2ffc-4d95-8f31-277c5fe46dfd,5b16ebca-c45c-464d-b995-40556576802f,04c63c0e-817d-4360-a7e7-5c29a2f62e62_54986,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o čudovitem vrtu, polnem pisanih cvetlic in dreves, ki so segale do neba. V zraku je bila prijetna melodija ptičjega petja, sončni žarki pa so nežno božali mojo kožo. Po vrtu so se sprehajali ljudje, ki so se smehljali in me prijazno pozdravljali. Medtem ko sem raziskoval ta pravljični kraj, sem naletel na staro leseno klop, kjer sem sedel in užival v miru ter harmoniji, ki me je obdajala. Bilo je tako resnično, da sem se zbudil z občutkom spokojnosti in radosti, kot bi bil del nečesa magičnega.",success,2025-06-25T15:46:30.033276,20250625_154026,47,24c08745,none,0.0
b0999f66-8f4e-4327-b50a-79dfa4a5ffee,5b16ebca-c45c-464d-b995-40556576802f,7c217424-7b6f-4d37-976c-661230ec46d0_87956,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o čudovitem potovanju v oddaljeno deželo, kjer so bile gore prekrite s snegom in jezera bleščeče modra. Sprehodil sem se po ozkih kamnitih ulicah starega mestnega jedra, spoznal prijazne domačine ter okusil njihovo tradicionalno hrano, ki je bila polna eksotičnih začimb in okusov. Na poti sem srečal tudi nenavadne živali, ki so bile videti kot mešanica znanih bitij, a z elementi, ki so jih naredili povsem edinstvene. Sanje so bile tako žive in resnične, da sem se zbudil z nasmeškom na obrazu in občutkom, da sem pravkar doživel nekaj posebnega.",success,2025-06-25T15:46:38.492554,20250625_154026,48,fccd91b4,none,0.0
716058c5-8fea-4697-a9fb-dfbed402972e,5b16ebca-c45c-464d-b995-40556576802f,32137731-1ed6-4c97-89c3-948535ec8f8a_59165,slovenian,sl,Latin,gpt-4o,0.8,"...čudovitem vrtu, polnem pisanih cvetlic in dišečih zelišč. Med drevesi je tekel majhen potok, ob katerem so se igrali barviti metulji. V središču vrta je bila stara klop, na kateri sem sedel in opazoval sončni zahod, ki je nebo obarval v tople odtenke oranžne in rožnate. Bilo je mirno in sproščujoče, kot da bi bil ta vrt skrit kotiček sveta, kjer čas ne obstaja.",success,2025-06-25T15:46:44.222095,20250625_154026,49,7f965463,none,0.0
6704834d-c8ee-4dfa-a010-ed694a9dd2b8,5b16ebca-c45c-464d-b995-40556576802f,a8966e63-439a-4f0f-a536-a89d78e07044_83604,slovenian,sl,Latin,gpt-4o,0.8,"...čudovitem vrtu, polnem pisanih cvetlic in dišečih zelišč. V zraku je bila prisotna prijetna toplina sončnih žarkov, ki so nežno osvetljevali vse okoli mene. Sredi vrta je bil majhen ribnik s kristalno čisto vodo, v katerem so plavale barvite ribe. Okoli ribnika so letali pisani metulji, ki so se igrivo dvigovali v zrak in se spuščali nazaj na cvetove. V daljavi sem slišal melodijo vetra, ki je nežno šepetal skozi listje dreves. V tem sanjskem svetu sem se počutil popolnoma mirno in srečno, kot da čas ne obstaja.",success,2025-06-25T15:46:52.517418,20250625_154026,50,cb6df2b1,none,0.0
7443d4d8-ce53-48f9-95e3-397497b59094,c438aff7-ba9a-4518-b5b8-f98c044cb698,d96faf48-ee1f-4121-8d94-59d85f1f9cee_54541,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o tem, kako sem se sprehajal po čudovitem gozdu, kjer so se svetlobni žarki nežno prepletali skozi krošnje dreves. V ozadju je tiho šumel potok, ptičje petje pa je ustvarjalo prav posebno melodijo. Občutek svobode in miru me je popolnoma prevzel, kot da bi se vse skrbi razblinile v tem magičnem trenutku.",success,2025-06-25T15:46:55.585111,20250625_154026,1,a245795d,marker_4_middle,0.0
a78da507-a1e6-431f-adfb-a34a8ac67617,c438aff7-ba9a-4518-b5b8-f98c044cb698,8a574865-56c2-4fba-a50a-ce5d20567d97_69494,slovenian,sl,Latin,gpt-4o,0.8,"nepozabni dogodivščini, ki se je odvijala v čarobnem gozdu. Drevesa so bila okrašena z bleščečimi lučmi, ki so se nežno zibale v vetru, in potke so bile obložene z mehkimi mahovi. Medtem ko sem hodil po tej pravljični pokrajini, sem srečeval nenavadna bitja, ki so bila prijazna in polna modrosti. Sprehajal sem se ob boku s tem mističnim svetom, odkrival skrivnosti in odkrival nove vidike samega sebe. Ko sem se prebudil, so mi ostali le bežni spomini tega mirnega kraja, vendar je občutek radosti in miru ostal z menoj ves dan.",success,2025-06-25T15:47:04.283324,20250625_154026,2,f9148968,marker_1_middle,0.0
3ea796c5-f6b7-43df-8826-cdeef353d5be,c438aff7-ba9a-4518-b5b8-f98c044cb698,98917b83-7542-4428-9ce8-2a441ef678ae_58217,slovenian,sl,Latin,gpt-4o,0.8,"pravljični deželi, kjer so bile mavrične gore in reke iz čistega kristala. Sprehodil sem se po cvetočih travnikih, kjer so se igrali metulji vseh barv. V tej čarobni deželi so živale govorile in zvezde so sijale bolj svetlo kot kdajkoli prej. Povsod je bilo čutiti mir in srečo, kot da čas sploh ne obstaja. Ko sem se zbudil, sem si zaželel, da bi se lahko tja vrnil.",success,2025-06-25T15:47:11.472646,20250625_154026,3,b6e58ae5,marker_2_prefix,0.0
323d4783-f1f3-4f18-bfb7-e2dd0d883c84,c438aff7-ba9a-4518-b5b8-f98c044cb698,82156b23-1472-4a2f-84f3-e6bd1c8759a2_48916,slovenian,sl,Latin,gpt-4o,0.8,"zelenem travniku, kjer sem se sprehajal bos. Sonce je nežno sijalo na modro nebo, okoli mene pa so cveteli pisani cvetovi. Na obzorju sem opazil čudovito mavrico, ki se je razprostirala čez celotno dolino. Med hojo sem slišal ptičje petje in rahlo šelestenje listov v vetru. Občutek miru in sreče me je popolnoma prevzel in zbudil sem se z nasmeškom na obrazu.",success,2025-06-25T15:47:17.885645,20250625_154026,4,069ef766,none,0.0
21425cc1-d557-4a41-a449-df6f9bcacafa,c438aff7-ba9a-4518-b5b8-f98c044cb698,598ff029-4301-4f72-b3af-610a91711ca1_19845,slovenian,sl,Latin,gpt-4o,0.8,"žarečem sončnem zahodu ob obali, kjer so valovi nežno pljuskali ob peščeno plažo. V zraku je bila čutiti svež morski vonj, na obzorju pa se je počasi spuščal večer. Ob meni so bili prijatelji, vsi nasmejani in sproščeni, ter smo skupaj uživali v lepoti trenutka. Pogovarjali smo se in smejali, svet pa se je zdel popoln in brezskrben.",success,2025-06-25T15:47:23.260551,20250625_154026,5,76134266,none,0.0
bccc2ee8-e8f7-46bd-9817-fc28ec07c99d,c438aff7-ba9a-4518-b5b8-f98c044cb698,29834dc2-1d95-4d30-943e-8ee7924d40bf_49763,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o čudovitem vrtu, polnem pisanih cvetlic in visokih dreves, katerih veje so se nežno pozibavale v vetru. Sredi vrta je bila majhna lesena klop, na kateri sem sedel in opazoval živahne metulje, ki so plesali okoli mene. V daljavi sem slišal tiho šumenje potočka, ki je tekel med kamni, in vse je bilo prežeto z občutkom miru in sreče. Sanje so bile tako žive, da sem se zbudil z občutkom, kot da sem pravkar preživel čudovit dan na tem čarobnem kraju.",success,2025-06-25T15:47:40.200479,20250625_154026,6,9c10970d,marker_1_middle,0.0
d3f7bf8c-4a13-4522-a712-e314354bfbf3,c438aff7-ba9a-4518-b5b8-f98c044cb698,02d572aa-c39b-41a3-a0ff-77632184a25f_71350,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o čudoviti pokrajini, polni pisanih cvetlic in nežnega vetra, ki je pihal skozi zelene doline. V daljavi se je svetlikalo jezero, ob katerem so peli ptiči, in vse je bilo obdano s spokojnostjo in mirom. Po poti skozi to čarobno deželo sem srečal ljudi, ki so bili prijazni in nasmejani, ter se pogovarjal z njimi o čarobnih zgodbah in modrostih, ki so jih prinesli s seboj. Bilo je kot potovanje v skrivnosten svet, kjer so se sanje in resničnost prepletale v popolni harmoniji.",success,2025-06-25T15:47:47.574853,20250625_154026,7,2a4a2554,none,0.0
bfa45d27-ddd6-4ff8-86d1-80c5b4c10187,c438aff7-ba9a-4518-b5b8-f98c044cb698,0642c040-c39a-4a3c-989d-7a39870567ab_92941,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o čarobnem gozdu, kjer so drevesa sijala v različnih barvah in ptice so pele melodije, ki so bile čarobne in pomirjujoče. Po gozdni poti sem srečal nenavadna bitja, ki so me z radovednostjo pozdravljala in me povabila na čajanko pod največjim drevesom. Občutek je bil tako resničen in prijeten, kot da sem zares tam. Zbudil sem se z občutkom spokojnosti in navdiha, kot da sem odkril skrivni kotiček sveta, ki ga lahko obiščem kadar koli zaprem oči.",success,2025-06-25T15:47:56.409726,20250625_154026,8,ed46ba32,none,0.0
7edaa2d0-a11b-4897-8de6-b7855c93cdaa,c438aff7-ba9a-4518-b5b8-f98c044cb698,9f7e4805-1c32-43c0-a4f3-8b475b9f1d59_29244,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o čudovitem vrtu, polnem pisanih cvetlic in dreves, ki so se nežno pozibavala v vetru. V zraku je bil sladek vonj po cvetju, ptice so pele svoje melodije, in vse je bilo obsijano z mehko svetlobo jutranjega sonca. V tem vrtu sem se počutil popolnoma mirnega in srečnega, kot da so vse skrbi izginile. Medtem ko sem hodil po poti, sem naletel na majhen ribnik z ribami, ki so plavale mirno. Bilo je res čarobno doživetje, ki me je napolnilo z občutkom hvaležnosti in notranjega miru.",success,2025-06-25T15:48:05.056367,20250625_154026,9,f343dd05,none,0.0
494e174d-922c-4a81-b415-67afa83b1814,c438aff7-ba9a-4518-b5b8-f98c044cb698,55d4e432-ac79-4be3-9048-0d59f6d0cbd5_59097,slovenian,sl,Latin,gpt-4o,0.8,"zelenem travniku, na katerem so cveteli čudoviti rožnati cvetovi. Nebo je bilo brez oblačka, sonce pa je prijetno grelo na obraz. V daljavi je pela ptica in vse je bilo mirno in sproščujoče. Bilo je kot popoln poletni dan, kjer sem se lahko brezskrbno sprehajal in užival v trenutku.",success,2025-06-25T15:48:10.825903,20250625_154026,10,d349a103,none,0.0
dbddf046-055d-492b-af0d-edf04096d942,c438aff7-ba9a-4518-b5b8-f98c044cb698,d6308ed9-d26a-47dd-87c4-e60c4778eafb_61947,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o tem, kako sem na čudovitem tropskem otoku, obdanem z belim peskom in kristalno čisto vodo. Palme so rahlo šumele v vetru, sonce pa je počasi zahajalo na obzorju, barvajoč nebo v odtenke roza in oranžne. V sanjah sem se sprehajal po plaži, opazujoč školjke in majhne rakce, ki so se skrivali v pesku. Na obzorju sem videl jadralce, ki so elegantno rezali valove, in skupino delfinov, ki so poskakovali v vodi, kot da bi se igrali. Bilo je tako resnično, da sem skoraj lahko čutil vonj morja in toplino sončnih žarkov na koži. Ko sem se zbudil, sem bil poln občutka miru in sreče, kot da sem bil zares tam.",success,2025-06-25T15:48:22.415687,20250625_154026,11,2f77d9d7,none,0.0
528bdd9c-d810-42b8-9658-c26342faff48,c438aff7-ba9a-4518-b5b8-f98c044cb698,2a14e1a2-fa6c-41f7-9adc-cffcf369091b_23195,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o tem, kako smo se s prijatelji odpravili na nepozabno avanturo v neznano deželo. V sanjah smo raziskovali čudovite pokrajine, se povzpeli na visoke gore in se spuščali po brzicah reke. Na poti smo srečali nenavadne živali in prijazne prebivalce, ki so nam pokazali skrite kotičke svojega sveta. Vsak trenutek je bil poln smeha in presenečenj, in ko sem se zbudil, sem si želel, da bi lahko ostal še malo dlje v tem sanjskem svetu.",success,2025-06-25T15:48:28.788633,20250625_154026,12,7e372b67,none,0.0
4d811ac3-117f-4193-bd4f-a28a440b0efe,c438aff7-ba9a-4518-b5b8-f98c044cb698,ca93fe21-4f68-48d5-a6cc-e1e80f10c2d4_92036,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o tem, kako sem se sprehajal po očarljivem pravljičnem gozdu, kjer so drevesa sijala v različnih barvah, ptice pa so pele melodije, ki so bile hkrati tuje in znane. Medtem ko sem raziskoval ta čudežni kraj, sem naletel na skrivnostno jezero, v katerem se je bleščala mesečina. Ob robu vode je stala stara lesena klop, na kateri je sedel modrec, ki mi je začel pripovedovati zgodbe o daljnih deželah in izgubljenih časih. Vsa ta doživetja so bila tako živa in resnična, da sem se ob prebujanju še vedno počutil, kot da sem bil del nečesa čarobnega.",success,2025-06-25T15:48:37.733850,20250625_154026,13,f1dc83eb,none,0.0
ca676cf0-6f26-4c1c-bdb9-f2880323ba21,c438aff7-ba9a-4518-b5b8-f98c044cb698,762d56a9-0bc9-4d04-b12e-dbbaaaf2cc93_81872,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o tem, kako sem se sprehajal po čudovitem gozdu, polnem visokih dreves in pisanih cvetlic. Sončni žarki so se prebijali skozi krošnje in ustvarjali čarobne vzorce svetlobe na tleh. Tam sem srečal starega prijatelja, s katerim sva se že dolgo nisva videla, in skupaj sva se odpravila na raziskovanje skrivnostnih poti, ki so vodile do prekrasnega jezera. Vse je bilo tako mirno in spokojno, da se nisem želel zbuditi.",success,2025-06-25T15:48:44.985696,20250625_154026,14,eb830f9c,none,0.0
dd070014-5d63-40e6-8414-d54fed555b76,c438aff7-ba9a-4518-b5b8-f98c044cb698,70fe37b6-4347-42ab-a5de-e10a445d3622_12268,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o tem, kako sem se sprehajal po čudovitem gozdu, polnem živih barv in čarobnega vzdušja. Drevesa so bila visoka in mogočna, med njimi pa so leteli pisani metulji. Na tla je padala mehka svetloba, ki je s svojimi zlatimi žarki ustvarjala mistično atmosfero. Ob poti sem srečal prijazne živali, ki so me spremljale na moji poti, in skupaj smo odkrivali skrivnosti tega sanjskega sveta. Na koncu poti sem prišel do mirnega jezera, kjer se je vse zdelo popolnoma mirno in spokojno. Bilo je sanjsko doživetje, ki ga ne bom pozabil.",success,2025-06-25T15:48:52.055558,20250625_154026,15,c318952d,none,0.0
f8fabdca-39d0-4cbe-9b58-e62d5cc77150,c438aff7-ba9a-4518-b5b8-f98c044cb698,47994561-a199-4ff7-be7a-f73cb08981b8_40139,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o tem, kako sem se sprehajal po skrivnostnem gozdu, kjer so drevesa šepetala stare zgodbe in svetlikajoče se luči so plesale med vejami. V tistem svetu je bilo vse mogoče, in ko sem hodil globlje, sem naletel na starodavno knjižnico s knjigami, ki so imele liste iz čiste svetlobe. Tam sem prebiral zgodbe, ki so razkrivale skrite resnice sveta, in vsaka stran me je vlekla vse globlje v sanje, kjer se je čas zdel le iluzija, in vse skrivnosti so bile na dosegu roke.",success,2025-06-25T15:48:59.095763,20250625_154026,16,cd22ce14,none,0.0
7d823e28-4808-41e3-bd66-80466662e6ed,c438aff7-ba9a-4518-b5b8-f98c044cb698,b9070861-3482-4e55-8c17-887125ec9e74_12850,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o čarobnem gozdu, polnem svetlečih se zvezd, ki so nežno padale z neba. Med drevesi je tekla kristalno čista reka, ob kateri so se zbirali različni pravljični liki, od vil do modrih škratov. Skupaj smo razpravljali o skrivnostih vesolja in se smejali ob petju čudovitih melodij, ki so odmevale po gozdu. Bilo je tako resnično, da sem se prebudil z občutkom miru in navdiha.",success,2025-06-25T15:49:05.434413,20250625_154026,17,b10f4081,none,0.0
c1c54c24-5952-4631-9da1-697671809454,c438aff7-ba9a-4518-b5b8-f98c044cb698,6a32bef3-f21a-4ae8-95b5-91ea9ad19c45_30770,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o tem, da sem se sprehajal po čudovitem gozdu, polnem pisanih cvetlic in veličastnih dreves. Sončni žarki so se prebijali skozi krošnje in ustvarjali čarobne vzorce svetlobe na gozdnih tleh. V ozadju sem slišal ptičje petje, ki je ustvarjalo prijetno melodijo. Medtem ko sem hodil, sem srečal stare prijatelje, s katerimi smo se smejali in uživali v lepoti trenutka. Čutil sem mir in srečo, kot da so vse skrbi izginile.",success,2025-06-25T15:49:12.448299,20250625_154026,18,58f93386,marker_1_suffix,0.0
cf7f1f74-e61b-43c2-8940-7636a069b615,c438aff7-ba9a-4518-b5b8-f98c044cb698,db070182-0705-4a15-8fb6-b5e7303a8229_73795,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o čudovitem potovanju v neznano deželo, kjer so bile pokrajine tako osupljive in barvite, da so se zdele kot iz pravljice. Sprehodil sem se po cvetočih poljanah, srečal prijazne ljudi in raziskoval skrivnostne gradove. V sanjah sem občutil svobodo in radost, kot da bi lahko letel in uresničil vse svoje sanje brez omejitev. Zbudil sem se z nasmeškom in občutkom, da je mogoče prav vse, kar si zamislim.",success,2025-06-25T15:49:18.156853,20250625_154026,19,1921ae23,none,0.0
0bf5a4dd-376c-4f29-8b62-f652d15a43ec,c438aff7-ba9a-4518-b5b8-f98c044cb698,7b14d709-5b74-44f3-9765-d8a87b1361d1_23108,slovenian,sl,Latin,gpt-4o,0.8,"čudovitem travniku, polnem pisanega cvetja in nežnega sončnega zahoda, ki je počasi objemal pokrajino. Na travniku so se igrali otroci, njihovi smeh in veselje pa sta me napolnjevala s toplino. Nekje v ozadju je melodija vetra nežno šepetala skrivnosti narave. Bil je to svet, kjer je čas obstal in kjer so bile vse skrbi in težave pozabljene. Ko sem se prebudil, sem si želel, da bi lahko tja znova odpotoval in začutil tisti mir in srečo, ki ju je ta sanjski svet ponujal.",success,2025-06-25T15:49:25.227370,20250625_154026,20,fdaed2a2,none,0.0
8a31f974-76a9-44e2-8a08-9b2bfed93ae0,c438aff7-ba9a-4518-b5b8-f98c044cb698,ee39da58-b8b8-4c96-96cc-458e5d3e4cbe_77399,slovenian,sl,Latin,gpt-4o,0.8,"žarečem sončnem zahodu ob morju. Nebo je bilo obarvano z odtenki oranžne, rožnate in vijolične, valovi pa so nežno pljuskali ob obalo. Veter je prijetno pihljal in v zraku je bil vonj po soli in morskih algah. V sanjah sem se sprehajal po peščeni plaži in opazoval, kako se sonce počasi spušča za obzorje, ustvarjajoč čudovito igro svetlobe na vodni gladini. Občutek miru in spokojnosti me je napolnil, kot bi čas za trenutek obstal.",success,2025-06-25T15:49:32.332993,20250625_154026,21,ac213247,none,0.0
60ee79bc-bbcb-4454-a3bd-f1baef84fa5a,c438aff7-ba9a-4518-b5b8-f98c044cb698,92c9be74-6d5f-4c2b-93b0-ff768059e706_97625,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o tem, kako sem se sprehajal po prelepem zelenem gozdu, kjer so se sončni žarki nežno prebijali skozi krošnje dreves. Zvok ptičjega petja je ustvarjal prijetno melodijo, medtem ko sem občudoval čudovito naravo okoli sebe. Na koncu poti sem naletel na čarobno jezero, ki je bleščalo v vseh odtenkih modre. Občutek miru in zadovoljstva me je popolnoma prevzel, in ko sem se prebudil, sem si želel, da bi lahko sanjal naprej.",success,2025-06-25T15:49:40.807806,20250625_154026,22,c553c5ce,none,0.0
8d1f77b9-8f9a-414b-ad52-d69b547e08fd,c438aff7-ba9a-4518-b5b8-f98c044cb698,4ac231e1-949d-47e5-8695-66e9f97a8ce0_61647,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o čarobnem gozdu, polnem svetlečih zvezdic, ki so se nežno spuščale z neba in plesale med drevesi. Medtem ko sem hodil po mehki mahovi poti, sem srečal prijazne živali, ki so mi pokazale skrite kotičke tega očarljivega kraja. V daljavi sem zaslišal melodijo, ki me je vabila naprej, in ko sem sledil zvoku, sem prišel do kristalnega jezera, kjer so se zvezde zrcalile na gladini vode. Bil je to svet miru in čarovnije, ki me je napolnil s čudovitim občutkom spokojnosti.",success,2025-06-25T15:49:47.802762,20250625_154026,23,045fb406,none,0.0
5d4efd55-9bfc-4e1d-b499-dcbb93aa2123,c438aff7-ba9a-4518-b5b8-f98c044cb698,882963f5-ed62-440d-b821-f11767818231_73706,slovenian,sl,Latin,gpt-4o,0.8,"Sinoči sem sanjal o čudovitem gozdu, polnem visokih dreves in pisanih rož. V sanjah sem se sprehajal po mehki poti, medtem ko je sončna svetloba nežno sijala skozi liste. Občutek miru in sreče me je popolnoma prevzel. V daljavi sem zaslišal ptičje petje in videl majhen potoček, ki je žuborel mimo. Ko sem se približal vodi, sem opazil, da so v njej plavale pisane ribe. Celotna izkušnja je bila tako živa in resnična, da sem se zbudil z občutkom spokojnosti in povezanosti z naravo.",success,2025-06-25T15:49:54.379118,20250625_154026,24,8c21084d,marker_0_prefix,0.0
4a9316ec-b2ed-4a94-acc5-4d8513d47230,c438aff7-ba9a-4518-b5b8-f98c044cb698,b168916f-7397-44a3-a50c-35346d63cbb2_95325,slovenian,sl,Latin,gpt-4o,0.8,"svojem otroštvu, ko sem se brezskrbno igral na travniku za hišo. Nebo je bilo modro, sonce je grelo mojo kožo, veter pa je nežno pihal skozi drevesa. V sanjah sem se srečal s starimi prijatelji, ki jih že dolgo nisem videl, in skupaj smo tekali, se smejali in se veselili preprostih trenutkov. Bilo je čarobno in polno topline, kot da bi se čas ustavil in me odpeljal nazaj v dneve, ko je bilo vse preprosto in lepo.",success,2025-06-25T15:50:00.513709,20250625_154026,25,3a7763f0,marker_0_middle,0.0
