dream_id,language,language_code,script,content_length,content_preview,gender_male,gender_female,gender_ambiguous,power_authority,power_peer,power_subordinate,species_human,species_animal,species_mythical,setting_domestic,setting_natural,setting_urban,setting_mythical,setting_technological,setting_ritualistic,setting_liminal,activity_movement,activity_social,activity_ritualistic,activity_creative,activity_exploration,activity_transformation,activity_communication,emotion_positive_affect,emotion_negative_affect,emotion_anxiety,emotion_joy,emotion_peace,emotion_wonder,emotion_fear,emotion_sadness,marker_collectivist_orientation,marker_individualist_orientation,marker_strong_nature_connection,marker_spiritual_orientation,marker_respect_for_wisdom,symbol_light,symbol_water,symbol_tree,symbol_bridge,symbol_path,symbol_door,symbol_key,narrative_structure,agency_level,perspective_type,transformation_elements_count,has_flight_capability,has_magical_transformation,anxiety_score,hostility_score,social_alienation_score,worldview_holistic,worldview_achievement
2e3167b4-0019-41e9-bb9d-bda884e2a3d4,english,en,Latin,468,"a vibrant, enchanting forest where the trees seemed to touch the sky. The leaves shimmered with hues",10,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,journey_quest,high_agency,first_person,0,0,0,0.0,0.0,0.0,0,0
b1122f72-883d-4fcf-a8b2-454d3d71d0d1,english,en,Latin,693,"a sprawling, enchanted forest bathed in moonlight. The trees seemed to whisper secrets as a gentle b",15,2,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,journey_quest,high_agency,first_person,0,0,0,0.0,0.0,1.0,1,0
18bb6645-415b-49ca-98a4-ea5c13a1f802,english,en,Latin,450,"a hidden garden, lush with vibrant flowers and towering trees. The air was filled with the scent of ",8,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,journey_quest,high_agency,first_person,0,0,0,0.0,0.0,0.8,0,0
4ef42d7e-72a5-4a80-88c8-c2e4ffebb267,english,en,Latin,545,"Last night I dreamt of wandering through a vast, enchanted forest where the trees whispered secrets ",13,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,journey_quest,balanced_agency,first_person,0,0,0,0.0,0.0,0.8,0,0
eda2c7e9-a489-47c1-84c1-40cb733d95ad,english,en,Latin,594,a tranquil garden bathed in the soft glow of moonlight. The air was filled with the delicate scent o,12,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,journey_quest,high_agency,first_person,0,0,0,0.0,0.0,1.0,0,0
8f39f039-4acc-4e51-960a-6eccd3fdfdab,english,en,Latin,619,"a serene, enchanted forest bathed in the soft glow of moonlight. The trees whispered secrets as a ge",14,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,journey_quest,high_agency,third_person,1,0,1,0.0,0.0,0.6666666666666667,1,0
7be20675-7184-4738-ab9d-4c1583579f58,english,en,Latin,993,"a mysterious city shrouded in mist, where the streets were lined with towering, ancient trees that w",19,3,0,1,0,0,0,1,0,0,1,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,journey_quest,high_agency,first_person,2,1,1,0.0,0.0,0.0,0,0
95e14970-b57a-4383-ab96-dbca08e0698a,english,en,Latin,503,a hidden garden filled with vibrant flowers and winding paths. The air was scented with jasmine and ,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,journey_quest,high_agency,first_person,0,0,0,0.0,0.0,0.6666666666666667,0,0
bb05e99f-6165-4c7e-b5fc-3ad3209fef69,english,en,Latin,933,"Last night I dreamt of wandering through an enchanted forest, where the trees were made of shimmerin",18,5,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,journey_quest,high_agency,first_person,0,0,0,0.0,0.0,1.0,0,0
263d8510-9a59-4382-90d0-1783b728ae9d,english,en,Latin,597,a serene meadow bathed in the golden light of a setting sun. The air was filled with the gentle hum ,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,return_reunion,low_agency,third_person,0,0,0,0.0,0.0,0.5,0,0
3262c790-51dc-4655-9916-ebeebd60cdce,english,en,Latin,524,"a serene beach at sunset, where the waves gently lapped at the shore and the sky was painted in shad",14,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,journey_quest,high_agency,third_person,0,0,0,0.0,0.0,0.6666666666666667,0,0
ed907084-6d18-439b-a245-2bc0a634a167,english,en,Latin,487,a serene beach where the waves gently lapped at the shore. The sun was setting in brilliant hues of ,13,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,journey_quest,high_agency,third_person,0,0,0,0.0,0.0,0.75,0,0
61fddccf-daa3-4530-a0c9-9c9ac33d3b8d,english,en,Latin,529,a serene meadow bathed in the soft glow of moonlight. The air was cool and carried the gentle scent ,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,idyllic_experience,high_agency,third_person,0,0,0,0.0,0.0,0.5714285714285714,0,0
f31f2d69-6a20-416f-b85e-c04401615af5,english,en,Latin,639,"a vast, sprawling landscape bathed in golden sunlight. Rolling hills stretched endlessly, dotted wit",13,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,idyllic_experience,high_agency,third_person,0,0,0,0.0,0.0,0.75,0,0
6afe4177-a19a-46ee-81a9-83a6e81dc4f1,english,en,Latin,739,"a peaceful garden, bathed in the soft glow of moonlight. The air was filled with the sweet scent of ",18,2,0,1,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,4,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,journey_quest,high_agency,third_person,0,0,0,0.0,0.0,0.5714285714285714,1,0
61b6f785-5e53-4c51-9b8b-c8ac15bbae89,english,en,Latin,596,"a serene, golden beach where the waves gently kissed the shore. The sky was painted with hues of pin",15,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,journey_quest,high_agency,third_person,0,0,0,0.0,0.0,0.6666666666666667,0,0
1a9fc2e1-aeda-4c9e-9e9f-4767051c9442,english,en,Latin,454,"a serene beach at sunset. The sky was painted with shades of orange, pink, and purple, reflecting on",12,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,journey_quest,high_agency,third_person,0,0,0,0.0,0.0,0.75,0,0
34367e00-2d45-4c2e-b13d-f7f396d51370,english,en,Latin,692,"a mysterious, ancient city hidden deep within a lush jungle. The city was made of gleaming white sto",16,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,high_agency,first_person,0,0,0,0.0,0.0,1.0,0,0
2c4d0086-4d61-4138-9a69-1ef83613917a,english,en,Latin,1195,"a vast, enchanting forest bathed in the soft glow of moonlight. The trees were tall and ancient, the",36,3,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,journey_quest,balanced_agency,third_person,0,0,0,0.0,0.0,1.0,0,0
c992298e-433c-4e1c-bcdc-d6aaee20bff1,english,en,Latin,841,"a hidden garden, tucked away behind a tall, ancient wall. As I pushed open the heavy wooden gate, th",22,5,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,2,0,0,0,0,1,1,0,1,1,1,0,1,0,0,journey_quest,high_agency,first_person,1,0,1,0.0,0.0,0.8571428571428572,0,0
8a094373-3c95-4944-b93a-a8900e4098ac,english,en,Latin,911,"a serene, hidden forest, where the trees whispered secrets to the wind. As I walked along a winding ",24,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,journey_quest,high_agency,third_person,0,0,0,0.0,0.0,0.8,0,0
9e20b1ca-3449-428a-affe-029e96f4148b,english,en,Latin,658,"a sprawling city bathed in golden light, where futuristic skyscrapers touched the clouds and vibrant",14,1,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,discovery_exploration,high_agency,first_person,0,0,0,0.0,0.0,1.0,0,0
34b059a0-1bc3-4d8f-887d-106c4c6d749a,english,en,Latin,765,"a vast, enchanting forest bathed in the soft glow of a silvery moon. The air was cool and crisp, fil",18,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,journey_quest,high_agency,third_person,0,0,0,0.0,0.0,0.6666666666666667,1,0
eb69f2e4-ee75-4a13-8c23-010c1715e4d5,english,en,Latin,681,"Last night I dreamt of wandering through an ancient, mystical forest bathed in moonlight. Enormous t",16,2,0,1,0,0,0,1,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,journey_quest,high_agency,first_person,0,0,0,0.0,0.0,0.8,0,0
7413b67e-de6b-433c-9d30-b1f180ecceb9,english,en,Latin,619,"a serene, enchanted forest bathed in moonlight. The air was filled with the gentle rustling of leave",16,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,idyllic_experience,balanced_agency,third_person,1,0,1,0.0,0.0,0.8,0,0
aa1905f2-1e88-4087-9aaf-baa872aa8fd6,english,en,Latin,593,"Last night I dreamt of walking through a vast, enchanting forest. The trees were taller than skyscra",11,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,journey_quest,high_agency,first_person,0,0,0,0.0,0.0,0.6666666666666667,0,0
a1037708-ad47-4ec9-9eb0-85945210ebf0,english,en,Latin,724,"a vast, mysterious forest bathed in the soft glow of moonlight. The trees towered above me, their le",20,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,other,high_agency,third_person,0,0,0,0.0,0.0,1.0,0,0
c40c1f2d-faaa-4d95-9d75-5f0581d8e482,english,en,Latin,739,"Last night I dreamt of wandering through a lush, enchanted forest where the trees seemed to whisper ",18,4,0,1,0,0,0,1,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,journey_quest,high_agency,first_person,1,0,1,0.0,0.0,0.8,0,0
b7fa8ff8-cefd-4201-9093-c4e6a264e539,english,en,Latin,696,"a serene forest bathed in soft, golden light. The trees stood tall and majestic, their leaves whispe",22,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,idyllic_experience,high_agency,third_person,0,0,0,0.0,0.0,0.75,0,0
6bb7d1ea-da83-479d-a528-20be757f30ed,english,en,Latin,716,"a serene beach under a starlit sky. The gentle waves lapped at the shore, creating a rhythmic melody",11,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,journey_quest,high_agency,third_person,0,0,0,0.0,0.0,0.7142857142857143,0,0
1047711c-708d-4618-b1f0-3c71153c2609,english,en,Latin,547,"a serene beach, where the waves gently lapped at the shore under a starlit sky. The air was warm, fi",11,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,journey_quest,high_agency,third_person,0,0,0,0.0,0.0,0.6,0,0
2f866c73-e2e2-456d-acbb-5e47057ed3a6,english,en,Latin,699,"Last night I dreamt of wandering through an ancient, enchanted forest. The trees were impossibly tal",15,2,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,journey_quest,high_agency,first_person,0,0,0,0.0,0.0,1.0,0,0
56c78261-9d4a-4abb-a29c-6d9dba1d68be,english,en,Latin,941,"a mysterious, ancient library hidden deep within a forest. The air was thick with the scent of aged ",17,2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,other,high_agency,first_person,0,0,0,0.0,0.0,1.0,0,0
c7080d49-2dd7-492e-bdc8-fbf107012f7d,english,en,Latin,612,"a serene and enchanting forest, bathed in the soft glow of moonlight. The trees whispered secrets as",16,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,journey_quest,high_agency,third_person,0,0,0,0.0,0.0,0.8,0,0
11665733-e88a-4c33-a735-5b6a6e3c690f,basque,eu,Latin,471,"Bart amets egin nuen… ilargia esku artean nuela. Hain zen distiratsua eta ederra, non ezin nuen begi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
d4bf9afb-0229-43d3-a91e-f4be9da66820,basque,eu,Latin,536,"Bart amets egin nuen… ezezaguna zen leku batean nengoela, baina aldi berean oso ezaguna egiten zitza",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
8f8eac7f-46bb-4ba9-9378-24a3c149894c,basque,eu,Latin,448,"Bart amets egin nuen, eta ametsa benetan bitxia izan zen. Ezin dut xehetasun guztiak gogoratu, baina",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
6f470241-72a9-4631-865d-de8aac3d3c69,basque,eu,Latin,664,"Bart amets egin nuen, eta oraindik ere buruan darabilkit. Amets horretan, itsasoaren ertzean nengoen",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
d96a434c-5e0a-4b3e-904c-a84eae7fa446,basque,eu,Latin,511,Bart amets egin nuen baso misteriotsu batean nengoela. Zuhaitz altuak eta hostoak dardarka zeuden ha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
cc16daae-cc48-4ca7-9843-794d44d0541a,basque,eu,Latin,419,"zurekin hizketan aritu nintzela, eta elkarrekin abentura zoragarri bat bizitzen hasi ginela. Elkarri",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,first_person,0,0,0,0.0,0.0,0.0,0,0
6cc9d4e3-0425-4680-9a03-965323471058,basque,eu,Latin,732,"Bart amets egin nuen, eta ametsean baso zabal batean nengoen, zuhaitz altuen artean, haize leuna ada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
1769a12a-62dd-4371-9888-801c75a1eaf3,basque,eu,Latin,561,"Bart amets egin nuen, eta amets horretan leku ezezagun batera eramaten ninduten. Ingurua ederra zen,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
2f3861cd-8db9-411b-b155-9c5b7616bdb7,basque,eu,Latin,232,zurekin partekatu nahi al duzu? Ametsen inguruko xehetasunak gogoratzea maiz interesgarria izan dait,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,first_person,0,0,0,0.0,0.0,0.0,0,0
47cb6380-5ae4-4802-be73-1281238a81c9,basque,eu,Latin,689,"Bart amets egin nuen, eta oso argi eta bizi gogoratzen dut oraindik. Ametsa leku ezezagun batean ger",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
7f00a719-cc90-47d5-bde6-d734e9488a02,basque,eu,Latin,779,"Bart amets egin nuen, eta amets horretan irudimena eta errealitatea nahasten ziren. Nire burua leku ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
36f6ce2f-6c29-420f-8756-2c9c8c5ba810,basque,eu,Latin,446,"Bart amets egin nuen, lainoen artean murgilduta nengoela. Paisaia surrealista batean nengoen, kolore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
29eaac81-3169-4842-869e-9cd92bb44bbb,basque,eu,Latin,564,"Bart amets egin nuen, eta itsasoaren ertzean nengoen, olatuak nire oinetara iristen ziren bitartean.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,high_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
7039b38f-a279-45d4-8da9-17affbc977fd,basque,eu,Latin,645,"Bart amets egin nuen... non itsaso zabalean nengoen, ur gardenak eta zeru urdinak inguraturik. Itsas",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
3e0c0eea-9f6b-4a9f-adf7-a89b305631ea,basque,eu,Latin,397,"Bart amets egin nuen, itsasoaren ertzean nengoela eta olatuen hotsak bakea ematen zidala. Eguzkia ap",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,high_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
5d08142f-3171-4c28-8559-e9325b17818c,basque,eu,Latin,503,"Bart amets egin nuen, eta iruditu zitzaidan mundu berri batera eramaten ninduela. Inguruan kolore bi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
c83198ba-dabe-49b1-82bc-8bf3af0bcb17,basque,eu,Latin,498,Bart amets egin nuen... eta amets hori oraindik buruan darabilt. Bereziki argitsua eta bizia izan ze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
fcf44f66-ad01-4d96-b2ee-e7ea90b50bc4,basque,eu,Latin,600,"Bart amets egin nuen, eta errealitatearen eta irudimenaren arteko muga lausotu zen. Zeru izartsu bat",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
c8f3c542-18c4-4c44-87ca-4d63c030aed2,basque,eu,Latin,570,"Bart amets egin nuen, eta guztiz harrigarria izan zen. Baso ilun batean nengoen, baina argi distirat",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,high_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
cafd3274-c643-4eb5-8c9b-8168d7d931f7,basque,eu,Latin,610,"Bart amets egin nuen, eta oraindik ere irudiak oso bizirik ditut buruan. Eremu zabal batean nengoen,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
14c66150-b956-4e61-adb2-03200a1020ae,basque,eu,Latin,613,"Bart amets egin nuen… itsaso zabalean nabigatzen ari nintzela. Itsasontzi txiki batean nengoen, eta ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
ca883126-b502-4ba7-b8db-1f2890ee670f,basque,eu,Latin,483,"Bart amets egin nuen, eta amets horretan mundu ezberdin batean nengoela sentitu nuen. Kolore biziz b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
bea86f14-7fad-4342-b592-c423d8f5cca6,basque,eu,Latin,452,"Bart amets egin nuen… ilunabar eder batean hondartza batean nengoela. Itsasoa bare-bare zegoen, olat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
30353898-ccf5-4e90-ab6f-c6fd82f9fd14,basque,eu,Latin,640,"Bart amets egin nuen, eta oso argi gogoratzen dut zein izan zen. Amets horretan, leku ezezagun batea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
0a366393-5424-47f6-84d9-7d34fc207b0f,basque,eu,Latin,467,"Bart amets egin nuen, eta ametsa oso bizia izan zen. Baso eder batean nengoen, zuhaitz altuen artean",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
d0cfdc98-a303-43db-8bae-581daaae9911,basque,eu,Latin,120,Zure ametsa kontatzea gustatuko litzaizuke? Agian beste zerbaitez hitz egin nahi duzu? Hemen nago en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
c40604f3-e3ad-4934-8433-43edc854ebf2,basque,eu,Latin,399,"Bart amets egin nuen... ilargipeko baso batean nengoela, non zuhaitzek urrezko hostoak zituzten eta ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
ce67d811-7e61-4304-98df-ff45eddb563d,basque,eu,Latin,856,"Bart amets egin nuen, eta amets horrek arrasto sakona utzi zidan bihotzean. Mundu ezezagun batean ne",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,high_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
7080d6c0-c2d0-44c6-8660-660d5b6a6048,basque,eu,Latin,442,"Bart amets egin nuen, eta oso argi eta bizia izan zen. Ingurune ezagun batean nengoen, baina aldi be",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,balanced_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
9ca62d67-8a57-4d67-978d-c36a40174311,basque,eu,Latin,575,"Bart amets egin nuen eta oraindik ere irudiak buruan ditut. Amets horretan, itsasertzean nengoen, il",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,high_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
3123c59a-c8ef-46d0-8bee-a3471d639b2b,basque,eu,Latin,585,"Bart amets egin nuen, eta oraindik buruan iltzatuta daukat. Amets hori hain zen bizia, non esnatu ni",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,high_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
8c990bb9-babd-4b8f-b192-2c56d7d74bd5,basque,eu,Latin,460,"Bart amets egin nuen, eta oraindik ere bere irudiak buruan ditut. Amets horretan, toki ezezagun bate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,high_agency,third_person,0,0,0,0.0,0.0,0.0,0,0
