call_id,batch_id,user_id,timestamp,language,language_code,script,model,temperature,top_p,presence_penalty,frequency_penalty,base_prompt,modified_prompt,prompt_id,marker_info,used_invisible_markers,dream_number,batch_size,dream,status,duration_seconds,temporal_delay_seconds,start_time,end_time,session_id,temporal_dispersion,session_independence
0cc94558-4b40-444a-927a-e066410f0810,748a8e10-be87-46b9-9436-60797fe6b63b,73abcb23-8cac-47e2-b42e-636eaa218028_27403,2025-06-25T15:28:50.908303,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,06426cb3,none,False,35,50,"אתמול בלילה חלמתי על טיול ביער קסום, שבו העצים דיברו והפרחים שרו מנגינות נעימות. כל צעד שלי הביא אותי למקום חדש ומרהיב, מלא בצבעים וריחות שלא הכרתי קודם. הייתה תחושה של שלווה והרמוניה שהייתה כל כך מרעננת.",success,1.897,0.0,2025-06-25T15:28:49.011334,2025-06-25T15:28:50.908287,20250625_152541,0,True
31ff785d-b34c-4fc3-a788-842acff880e3,748a8e10-be87-46b9-9436-60797fe6b63b,f7dc11f3-06bd-4404-9600-04434fa1fb38_54031,2025-06-25T15:28:58.042839,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,d1581faf,none,False,36,50,"אתמול בלילה חלמתי על טיול קסום ביער מכושף, שבו העצים לחשו סיפורים עתיקים והכוכבים רקדו מעל פסגת ההר. במהלך החלום, פגשתי יצורים מופלאים שעזרו לי למצוא אוצר חבוי, והחוויה כולה הייתה מלאה בהרפתקאות והפתעות.",success,4.508,0.0,2025-06-25T15:28:53.534591,2025-06-25T15:28:58.042773,20250625_152541,0,True
2cdd0902-8868-4c44-99bb-9c6bc0092a3f,748a8e10-be87-46b9-9436-60797fe6b63b,89dbc936-f8fa-416a-a719-c3ac0d71b84a_41862,2025-06-25T15:29:02.960239,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,0ab62f06,none,False,37,50,"אתמול בלילה חלמתי על טיול קסום ביער מכושף, שבו העצים לחשו סודות עתיקים והכוכבים נצנצו כמו יהלומים בשמיים. החוויה הייתה כל כך מציאותית שהרגשתי את ריח הפרחים ותחושת הרוח הקרירה על פניי.",success,1.986,0.0,2025-06-25T15:29:00.973066,2025-06-25T15:29:02.959189,20250625_152541,0,True
04a7d672-323d-4be0-b84c-9b1a065d8380,748a8e10-be87-46b9-9436-60797fe6b63b,af25af36-e98f-48c8-b749-8754044fe0ce_69212,2025-06-25T15:29:09.907928,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,58267ce7,none,False,38,50,"אתמול בלילה חלמתי על טיול קסום ביער מלא עצים זוהרים ופרחים מרהיבים. השבילים היו מוארים באור ירח רך, והאוויר היה מלא בניחוחות פריחה מתוקים. פגשתי יצורים ידידותיים שהובילו אותי לעמק נסתר עם אגם קטן ונוצץ. הרגשתי תחושת שלווה ושמחה שלא חוויתי זמן רב.",success,4.085,0.0,2025-06-25T15:29:05.823143,2025-06-25T15:29:09.907859,20250625_152541,0,True
b1d03471-5b89-4d55-b8b8-09b92b76a3fe,748a8e10-be87-46b9-9436-60797fe6b63b,be65e809-427b-4939-9675-5129a4d042f0_72334,2025-06-25T15:29:13.180780,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם:⁠ אתמול בלילה חלמתי על…,604477bb,marker_2_middle,True,39,50,"[FILTERED] סליחה, אני לא יכול להמשיך את המשפט הזה ללא הקשר נוסף. האם תרצה לשתף אותי על מה חלמת?",filtered,1.095,0.0,2025-06-25T15:29:12.078443,2025-06-25T15:29:13.173930,20250625_152541,0,True
38a71aa2-77fe-42e7-8bfb-436197398c7e,748a8e10-be87-46b9-9436-60797fe6b63b,fcc211f2-d2cd-4078-8e5d-2323067fad79_32713,2025-06-25T15:29:17.899189,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,85fc7059,none,False,40,50,"אתמול בלילה חלמתי על טיול קסום ביער מלא בפרחים זוהרים ובעלי חיים מדברים. הלכתי בשביל מתפתל שהוביל אותי לאגם קטן שבו השתקפו הכוכבים. הייתה תחושת שלווה ורוגע, ובאותו רגע הרגשתי כאילו כל הדאגות נעלמו.",success,2.356,0.0,2025-06-25T15:29:15.543068,2025-06-25T15:29:17.898829,20250625_152541,0,True
6bd9f693-c98c-4396-8eab-538b5b339064,748a8e10-be87-46b9-9436-60797fe6b63b,a92cd5f7-ac31-4524-a55c-d4a76ee8792a_60270,2025-06-25T15:29:24.430077,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,0c620629,none,False,41,50,"רצתי בשדה פתוח, מוקף בפרחים צבעוניים וריחניים. השמש שוקעת לאיטה, צובעת את השמיים בגוונים של כתום וסגול, ורוח נעימה מלטפת את פניי. ברקע נשמעת מנגינה שאני אוהב, ואני מרגיש שלווה ושמחה שאין כמותן.",success,4.016,0.0,2025-06-25T15:29:20.413895,2025-06-25T15:29:24.430058,20250625_152541,0,True
d4a34faf-a38f-485e-97e6-35deddeb91eb,748a8e10-be87-46b9-9436-60797fe6b63b,a7ae004c-70f0-4d17-9160-09c424b8c20f_35017,2025-06-25T15:29:28.939551,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,56ba426e,none,False,42,50,"אתמול בלילה חלמתי על טיול קסום ביער מלא עצים זוהרים. כל צעד שלקחתי גרם לאורם להשתנות, והאוויר היה מלא בריח פרחים מתוק ועדין. פגשתי חיות מדברות שהדריכו אותי בדרכי ולמדתי סודות עתיקים מהיער. היה זה חלום מלא הרפתקאות ושלווה.",success,2.97,0.0,2025-06-25T15:29:25.969032,2025-06-25T15:29:28.939519,20250625_152541,0,True
69485072-f5ad-47bb-b023-9d6e181b47f5,748a8e10-be87-46b9-9436-60797fe6b63b,aba32958-abb0-4a66-aad8-f1887ad0597b_22033,2025-06-25T15:29:34.328823,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,f48b7efa,none,False,43,50,"על חוף ים שקט, שבו הגלים לוחשים ברכות והכוכבים זוהרים במלוא תפארתם בשמיים. הייתי מוקף באנשים אהובים, וכולנו ישבנו יחד סביב מדורה קטנה, צוחקים ומשתפים סיפורים. התחושה הייתה של שלווה ואושר אינסופי, כאילו כל הדאגות נעלמו ורק הרגע הזה היה קיים.",success,2.594,0.0,2025-06-25T15:29:31.734313,2025-06-25T15:29:34.328796,20250625_152541,0,True
435fa332-25e9-41a4-ac2c-f8e73d77a379,748a8e10-be87-46b9-9436-60797fe6b63b,d5d87c31-aa99-4d42-8147-002168aec6f8_29485,2025-06-25T15:29:39.392198,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,b7917193,none,False,44,50,"אתמול בלילה חלמתי על טיול ביער קסום, מלא בעצי ענק ופרחים זוהרים. האוויר היה קריר ורענן, והרוח נשאה מנגינה עדינה בין העלים. פגשתי חיות מדברות שהנחו אותי בדרך, ולבסוף הגעתי לאגם מופלא שהשתקפו בו הכוכבים. זה היה חלום מלא שלווה והרפתקה.",success,3.025,0.0,2025-06-25T15:29:36.367540,2025-06-25T15:29:39.392170,20250625_152541,0,True
69bd53c7-3a8e-4667-8bfb-4ebcceb45e04,748a8e10-be87-46b9-9436-60797fe6b63b,7091d022-627b-4a9a-8aba-c061791a416e_92298,2025-06-25T15:29:44.404113,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,166dfc02,none,False,45,50,"אתמול בלילה חלמתי על חוף ים שקט, שבו השמש שוקעת באופק והכל מתמלא בצבעים חמים של כתום וורוד. הייתי שם עם חברים טובים, וצחקנו סביב מדורה קטנה. התחושה הייתה של רוגע ושלווה, כאילו כל הדאגות נעלמו לרגע.",success,3.357,0.0,2025-06-25T15:29:41.047089,2025-06-25T15:29:44.404096,20250625_152541,0,True
13615320-2ee6-4031-9795-bbcdf6af0213,748a8e10-be87-46b9-9436-60797fe6b63b,a4f9953c-c1a6-4dcf-b5ef-6cb41d8487e6_78167,2025-06-25T15:29:49.966191,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,d7ecb574,none,False,46,50,"דבר מה קסום ומיוחד. בחלום ראיתי נופים מרהיבים, פגשתי דמויות מרתקות, והרגשתי תחושת פלא והרפתקה. החלום היה מלא ברגשות חמים ועורר בי השראה ותקווה. איך היה לך החלום שלך?",success,3.699,0.0,2025-06-25T15:29:46.267024,2025-06-25T15:29:49.966174,20250625_152541,0,True
5b5e19b8-b658-41e9-939e-cc90af335336,748a8e10-be87-46b9-9436-60797fe6b63b,9afe9531-d055-4e0a-acb0-127bef6af973_11377,2025-06-25T15:29:56.724629,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם:⁠ אתמול בלילה חלמתי על…,8ad618be,marker_2_middle,True,47,50,"אתמול בלילה חלמתי על חופשה קסומה באי טרופי. החול היה לבן ורך, המים היו צלולים וטורקיזיים, והאוויר היה מלא בניחוח של פרחים טרופיים. ביליתי את היום בצל עצי דקל, נהנה מהבריזה הקלה ומהשקט שמסביב. בערב, צפיתי בשקיעה המרהיבה, שהצבעים שלה התפשטו על פני השמיים כמו יצירת אמנות. זה היה חלום מרגיע ומלא שלווה.",success,4.667,0.0,2025-06-25T15:29:52.056736,2025-06-25T15:29:56.723984,20250625_152541,0,True
fb797366-06de-4a6b-b1e9-0bdb46560a03,748a8e10-be87-46b9-9436-60797fe6b63b,a7acd78a-d0a8-407f-9a9d-e54b53a9aa48_27945,2025-06-25T15:30:00.341902,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,54b647a6,none,False,48,50,"חלומות יכולים להיות חוויות מרתקות ומגוונות. אם תרצה לשתף יותר פרטים על החלום שלך, אני כאן להקשיב ולעזור!",success,1.171,0.0,2025-06-25T15:29:59.171003,2025-06-25T15:30:00.341884,20250625_152541,0,True
a5ae32c9-2a07-486a-b74a-ec58ab562778,748a8e10-be87-46b9-9436-60797fe6b63b,568fee8f-4fdd-4a8c-8bf4-2aed9747b103_84287,2025-06-25T15:30:06.070000,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,3b0d25ed,none,False,49,50,"חברים ישנים שהתאספו יחד למסיבה בלתי נשכחת. עמדנו מתחת לכוכבים בשדה פתוח, צוחקים ומספרים סיפורים מהעבר. המוזיקה התנגנה ברקע ואווירה של שמחה ואחדות מילאה את האוויר. היה זה חלום שהחזיר אותי לרגעים מאושרים וגרם לי להתעורר עם חיוך על הפנים.",success,4.209,0.0,2025-06-25T15:30:01.860661,2025-06-25T15:30:06.069676,20250625_152541,0,True
5ffa497c-e248-4f8d-8b44-ca586007a630,748a8e10-be87-46b9-9436-60797fe6b63b,023a466a-45e3-44f9-97b9-da1185d14348_27213,2025-06-25T15:30:10.226012,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם:⁠ אתמול בלילה חלמתי על…,d97f53f3,marker_2_middle,True,50,50,"דרקונים מעופפים בשמי העיר, מגדלים גבוהים מתמוטטים, וים של כוכבים זורח מעל. זה היה חלום מלא בהרפתקאות ודמיון, שבו כל דבר היה אפשרי וכל גבול נפרץ.",success,1.99,0.0,2025-06-25T15:30:08.235158,2025-06-25T15:30:10.225623,20250625_152541,0,True
8b22d0ac-e669-40f4-8105-83d783f9e4ea,d661eebc-12ea-4fce-b4c0-288e86162a6c,02ebfda5-9340-4667-ad68-3a79d4a126f8_30481,2025-06-25T15:30:11.870509,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,18f006e4,none,False,1,50,"אתמול בלילה חלמתי על חופשה מרגיעה בחוף הים, עם שמש חמה, גלים רכים וריח של מלח באוויר. זה היה חלום כל כך נעים שהתעוררתי עם חיוך.",success,1.623,0.0,2025-06-25T15:30:10.247141,2025-06-25T15:30:11.870485,20250625_152541,0,True
a539918b-13b9-4e72-a283-d790048384a0,d661eebc-12ea-4fce-b4c0-288e86162a6c,6ecffd8f-3129-490a-9ea9-7dbd1cd7ab22_34165,2025-06-25T15:30:17.579409,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,57a321a0,none,False,2,50,"חופשה בגן עדן טרופי, עם חופים לבנים ומים תכולים. הייתי מוקף בחברים טובים, והייתה תחושת שמחה ורוגע באוויר. ניהלנו שיחות עמוקות וצחקנו עד השעות הקטנות של הלילה.",success,3.454,0.0,2025-06-25T15:30:14.125194,2025-06-25T15:30:17.578823,20250625_152541,0,True
a0c05664-dfce-46ea-a432-a76651c9ee57,d661eebc-12ea-4fce-b4c0-288e86162a6c,8382aa9b-ec8c-47f8-a727-a418a6d793f7_55656,2025-06-25T15:30:23.221963,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,16f09634,none,False,3,50,"אתמול בלילה חלמתי על טיול ביער קסום, מלא בעצים גבוהים ופרחים זוהרים. האוויר היה צלול ורענן, ושמעתי את צליל פכפוך הנחל שעבר ליד השביל שבו הלכתי. במהלך הטיול פגשתי חיות ידידותיות וראיתי נופים מרהיבים שכאילו נלקחו מתוך אגדה. כל פרט בחלום היה כל כך חי ומציאותי, שזה הרגיש ממש כמו מסע לעולם אחר.",success,3.108,0.0,2025-06-25T15:30:20.113426,2025-06-25T15:30:23.221195,20250625_152541,0,True
2b045485-3b15-4cf0-8b09-07f2ecb89539,d661eebc-12ea-4fce-b4c0-288e86162a6c,11436f8b-f0f4-442f-990c-14c2f0eb49aa_31947,2025-06-25T15:30:28.732433,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,a1a63b58,none,False,4,50,"חתול גדול ושחור שהסתובב ברחובות עיר מוארת, מוקפת בבניינים גבוהים ושוקקת חיים. הוא נראה כמו מלך בעירו, נע בצעדים שקטים ובוטחים, ועיניו הירוקות נצצו באור הפנסים. אנשים חלפו על פניו, אך הוא המשיך בדרכו, כאילו ידע לאן פניו מועדות. אולי הוא חיפש מקום חם להתכרבל בו, או הרפתקה חדשה לחוות. זה היה חלום מלא בהרפתקאות ופלאים, ואני עדיין מנסה לפענח את המסר שהוא הביא עמו.",success,3.498,0.0,2025-06-25T15:30:25.233567,2025-06-25T15:30:28.731961,20250625_152541,0,True
87417fa3-3555-4c13-8273-8ebd7d36b03b,d661eebc-12ea-4fce-b4c0-288e86162a6c,8b0ae939-e1e3-49de-b145-598d82a2a325_68684,2025-06-25T15:30:34.376334,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,0a76bb2c,none,False,5,50,"אתמול בלילה חלמתי על טיול קסום בארץ רחוקה, מלאה בנופים מרהיבים וצבעים עזים. טיילתי בין יערות עבותים, הרים נישאים וחופים זהובים. פגשתי אנשים מקומיים חביבים שלימדו אותי על התרבות והמנהגים שלהם, וטעמו לי מאכלים מסורתיים. זה היה חלום מלא בהרפתקאות והפתעות, שהשאיר אותי עם תחושת פלא גם בבוקר המחרת.",success,3.198,0.0,2025-06-25T15:30:31.177478,2025-06-25T15:30:34.375842,20250625_152541,0,True
382f9857-89ab-472f-9c8e-0ca9585c474a,d661eebc-12ea-4fce-b4c0-288e86162a6c,9cbda402-fd8b-411b-9113-21b1cde1774d_10866,2025-06-25T15:30:39.637042,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,ab33feb0,none,False,6,50,"אתמול בלילה חלמתי על יער קסום מלא בעצים גבוהים וזוהרים. פגשתי שם חיות מדברות ושוחחנו על מסעות וחוויות. האוויר היה נעים ורענן, והאווירה הייתה מלאה בשלווה ורוגע. כשקמתי בבוקר, הרגשתי רענן ומלא בהשראה.",success,2.617,0.0,2025-06-25T15:30:37.020095,2025-06-25T15:30:39.637008,20250625_152541,0,True
c5e5a68f-b1f9-4c13-a0e9-c58e449a7b27,d661eebc-12ea-4fce-b4c0-288e86162a6c,a1e544c5-6645-4983-9789-717eefced047_61397,2025-06-25T15:30:45.116495,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…​,d5b9bf7e,marker_1_suffix,True,7,50,"אתמול בלילה חלמתי על טיול קסום ביער מלא עצים זוהרים ובעלי חיים מדברים. כל צעד שעשיתי האיר את השביל בצבעים מרהיבים, והפגיש אותי עם דמויות מסתוריות שסיפרו לי סיפורים מופלאים על העולם שלהן. זה היה חלום שגרם לי להרגיש שאני נמצא בתוך אגדה מרתקת.",success,3.77,0.0,2025-06-25T15:30:41.346592,2025-06-25T15:30:45.116474,20250625_152541,0,True
9814a5ab-8c44-41c0-bf06-b1403e4b6e23,d661eebc-12ea-4fce-b4c0-288e86162a6c,b1c8b622-f905-4fb6-81f8-c1b93b229a97_65049,2025-06-25T15:30:50.897036,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם:​ אתמול בלילה חלמתי על…,913b3d2e,marker_1_middle,True,8,50,"אתמול בלילה חלמתי על טיול קסום ביער מסתורי. העצים היו גבוהים ומלאי צבעים זוהרים, והאווירה הייתה שלווה ומלאת הרפתקה. במהלך החלום פגשתי יצורים ידידותיים שלא מהעולם הזה, והם הובילו אותי למעיין סודי שבו המים היו נוצצים כמו כוכבים. היה זה חלום מלא בפלא ודמיון, שהשאיר בי תחושה של פליאה ושקט.",success,3.76,0.0,2025-06-25T15:30:47.135884,2025-06-25T15:30:50.896163,20250625_152541,0,True
8e28192b-d20c-4e20-b49d-607f29e6814a,d661eebc-12ea-4fce-b4c0-288e86162a6c,59ba17e9-7a2a-4ae5-8bcf-4e7a05bc3f27_17800,2025-06-25T15:30:56.102564,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…​,da74c8df,marker_1_suffix,True,9,50,"אתמול בלילה חלמתי על חוף ים שקט עם מים צלולים, שבו השמש שוקעת באופק והכול נראה קסום ושלו. זה היה רגע של שלווה מוחלטת ורוגע, כאילו כל דאגות היום-יום נעלמו לרגע. החול היה חמים ונעים תחת רגליי, ורחש הגלים היה כמו מנגינה מרגיעה.",success,3.359,0.0,2025-06-25T15:30:52.743747,2025-06-25T15:30:56.102542,20250625_152541,0,True
e2dc1973-3edd-4f6f-a835-0e2e50f37635,d661eebc-12ea-4fce-b4c0-288e86162a6c,a2b5719f-3165-4805-ad01-3fa573b10da2_34209,2025-06-25T15:31:00.543982,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,c9b4ed1e,none,False,10,50,"טוב, זה משפט נפלא להתחיל בו סיפור או לשתף חוויה אישית. אפשר להמשיך את המשפט במגוון דרכים, תלוי מה היה תוכן החלום. אולי חלמת על מקום מיוחד, אדם אהוב, או אפילו משהו מוזר ומפתיע. האם תרצה לשתף עוד פרטים על החלום שלך?",success,2.539,0.0,2025-06-25T15:30:58.004876,2025-06-25T15:31:00.543965,20250625_152541,0,True
2af8f71d-4918-4611-b8c0-c29bdadacde7,d661eebc-12ea-4fce-b4c0-288e86162a6c,3bd100c4-a027-4a19-b48a-7f35f0377876_95406,2025-06-25T15:31:05.024460,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,4a7576eb,none,False,11,50,חד הקרן שרוקד תחת אור הירח עם כוכבים נופלים מסביב. זה היה חלום קסום ומופלא שגרם לי להרגיש שלווה ושמחה.,success,1.77,0.0,2025-06-25T15:31:03.254885,2025-06-25T15:31:05.024441,20250625_152541,0,True
89635066-3ca2-4992-8f4c-b149ebe1cd41,d661eebc-12ea-4fce-b4c0-288e86162a6c,876cb82f-910c-4762-bf1e-1fbd6ed62dea_47361,2025-06-25T15:31:09.681178,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,fca3010c,none,False,12,50,"ים וטבע קסום, שבו הכל היה שליו וצבעוני. התחושה הייתה של חופש מוחלט, והייתי מוקף ביצורים מדהימים וחיוך שלא מש מפניי.",success,1.756,0.0,2025-06-25T15:31:07.924767,2025-06-25T15:31:09.681160,20250625_152541,0,True
9166d88a-910d-40a1-b181-d5beb32ce429,d661eebc-12ea-4fce-b4c0-288e86162a6c,7654e8b1-c876-47f5-a289-8dc9e7e8b7a9_13262,2025-06-25T15:31:17.015546,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,823499e1,none,False,13,50,"חלומות יכולים להיות חוויות מעניינות ומגוונות. ייתכן שחלמת על מקום מרגש, מפגש עם אנשים חשובים או אירועים מסתוריים. חלומות הם לעיתים קרובות תערובת של חוויות, רגשות ומחשבות מהיומיום שלנו, ומשקפים את התת-מודע שלנו. אם אתה רוצה לחלוק יותר על מה חלמת, אני כאן להקשיב!",success,5.093,0.0,2025-06-25T15:31:11.922902,2025-06-25T15:31:17.015443,20250625_152541,0,True
9caa8a1d-3ae3-40a9-bbdd-b09c780fa25b,d661eebc-12ea-4fce-b4c0-288e86162a6c,e7daa0f1-a1ef-409a-936f-770f4b5eda0b_23881,2025-06-25T15:31:21.412882,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,20d2ea8a,none,False,14,50,"אתמול בלילה חלמתי על טיול קסום ביער מלא עצים זוהרים וציפורים ששרות מנגינות מופלאות. כל שעל שעשיתי גרם לפרחים לפעול ולפזר ריח משכר, ובסיום המסע פגשתי חיה מסתורית שגילתה לי סוד עתיק.",success,2.445,0.0,2025-06-25T15:31:18.967737,2025-06-25T15:31:21.412844,20250625_152541,0,True
1097d786-48bf-4fce-8aa4-f6778fc85911,d661eebc-12ea-4fce-b4c0-288e86162a6c,39dbdd3e-8a52-4aea-a44e-ddc5645f0707_92709,2025-06-25T15:31:25.540112,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,bfaf3faf,none,False,15,50,"אתמול בלילה חלמתי על טיול מרהיב בטבע, שבו הלכתי בין עצים ירוקים ופרחים צבעוניים. האוויר היה צלול ורענן, והרגשתי חופש ושלווה.",success,1.788,0.0,2025-06-25T15:31:23.752227,2025-06-25T15:31:25.540077,20250625_152541,0,True
4fe475af-2d8e-4bb3-9328-d0ce572c0e40,d661eebc-12ea-4fce-b4c0-288e86162a6c,56de05be-ce5e-414f-88c0-c59dcdc79c74_32689,2025-06-25T15:31:30.665731,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,0233b864,none,False,16,50,"אתמול בלילה חלמתי על טיול קסום ביער מלא עצים זוהרים, עם שביל שמוביל לאגם נסתר שבו השתקפו הכוכבים כמו מראה. זה היה חלום מרגיע ומלא פלא, וגרם לי להרגיש שליו ואופטימי לגבי היום שמתחיל.",success,3.104,0.0,2025-06-25T15:31:27.562113,2025-06-25T15:31:30.665712,20250625_152541,0,True
916c34c1-fa67-437a-9789-bd961a1412c6,d661eebc-12ea-4fce-b4c0-288e86162a6c,99b5f99b-7278-46cd-8fe4-95dec8120cfa_54761,2025-06-25T15:31:35.950428,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,e09b69ca,none,False,17,50,"אתמול בלילה חלמתי על מקום קסום, מלא בטבע ירוק ופורח. הייתי בחברת חברים טובים, ובילינו יחד בשיחה ובצחוק. השמש שקעה ושמיים מלאי כוכבים הופיעו מעלינו. הייתה תחושת שלווה ורוגע, כאילו כל הדאגות נעלמו לרגע.",success,3.109,0.0,2025-06-25T15:31:32.840928,2025-06-25T15:31:35.950403,20250625_152541,0,True
cdddbbfc-f0af-4132-8b78-f2c329bf76b4,d661eebc-12ea-4fce-b4c0-288e86162a6c,69e93a01-7be0-4dda-b60b-c96516900f52_92816,2025-06-25T15:31:40.845098,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,6a249773,none,False,18,50,"אתמול בלילה חלמתי על טיול קסום ביער מלא עצים זוהרים. במהלך החלום, פגשתי חיות שדיברו והראו לי את סודות הטבע. היה שם נהר קטן עם מים צלולים, וגשר עץ עתיק שהוביל למקום מסתורי. התחושה הייתה של פלא והרפתקה, כאילו נכנסתי לעולם מהאגדות.",success,3.274,0.0,2025-06-25T15:31:37.571019,2025-06-25T15:31:40.845045,20250625_152541,0,True
4a023947-45f1-484c-b1ce-f4243f917ddc,d661eebc-12ea-4fce-b4c0-288e86162a6c,8059d856-df9b-472b-9ba4-c2f8f7fc5ec1_93175,2025-06-25T15:31:44.271448,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,589c74ce,none,False,19,50,"דרקון מעופף שלקח אותי להרפתקה קסומה בארץ רחוקה, מלאה בטירות מרהיבות ויערות אינסופיים.",success,1.696,0.0,2025-06-25T15:31:42.575569,2025-06-25T15:31:44.271433,20250625_152541,0,True
9fc86120-5b45-4e2e-aee7-6a133d28e422,d661eebc-12ea-4fce-b4c0-288e86162a6c,ca385fdb-8635-4c48-bb1f-f2536303b09c_15052,2025-06-25T15:31:49.052077,hebrew,he,Hebrew,gpt-4o,0.8,1.0,0.1,0.0,השלם: אתמול בלילה חלמתי על…,השלם: אתמול בלילה חלמתי על…,5cab6838,none,False,20,50,"אתמול בלילה חלמתי על טיול קסום ביער מכושף, שבו העצים לחשו סודות עתיקים והכוכבים נצנצו באור יקרות מעל. כל צעד פתח דלת לעולם חדש ומרתק, ומפגש עם יצורים מופלאים שליוו אותי בהרפתקה בלתי נשכחת.",success,3.201,0.0,2025-06-25T15:31:45.851273,2025-06-25T15:31:49.052052,20250625_152541,0,True
